I1,I3,I4,I5,I6,I7,I8,I9,I10,DS,DS_perc,metric,I1_Index_1,I1_Index_2,I1_Index_3,I4_Index_1,I4_Index_2,I4_Index_3,I8_Index_1,I8_Index_2,I8_Index_3,cell_1,cell_2,cell_3
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_id,216.33902477274773,0.011935382593676137,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_doc,I10_doc_birth,1.2182821493690195,6.72123930254355e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_birth,2.5292117740268405,1.3953612953164875e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_birth,3.282394814627937,1.8108909373718403e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_id,591.2391734558688,0.032618552048005595,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_id,3.204342776620651,1.767829777379477e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_id,74.347248646863,0.004101723479245625,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_birth,16.54142960272391,9.125875054778384e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_birth,8.308604289934731,4.5838410857217604e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_birth,4.345902827620605,2.397626272794632e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0.16368464494449403,9.030450535564553e-6,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_id,11.270390532356837,6.217852887389422e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_birth,6.64851967584447,3.66797558120376e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_id,69.89510965071766,0.0038560998228801668,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_birth,36.967884384567164,0.002039511106570247,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_id,1897.398050122238,0.10467908730055782,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_birth,0.789491161502938,4.35560762870293e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_doc,I10_doc_id,17.873867363527985,9.86097841739006e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_doc,I10_doc_birth,3.015146057648775,1.6634503096080194e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_birth,1.107363260557455,6.109301915739627e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,3.6803545483885984,2.0304445608709012e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_id,1111.7989256832295,0.061337733953486136,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_id,2.8773691276505793,1.5874390410059732e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_birth,1.6898315640849195,9.322768399002386e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_birth,1.9097845720653845,1.0536244934562443e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_id,52.11503097176836,0.0028751762849200564,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_birth,9.664491154189665,5.331881273830302e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_id,185.39744228986302,0.010228341409705998,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_birth,45.26966893963204,0.0024975189716748163,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_birth,0.6586813246837555,3.6339322624146195e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_id,42.28063579540245,0.002332614585149853,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_id,398.16003365383347,0.021966412856678937,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,7.166270939183381,3.9536179623137033e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_birth,0.300773629743122,1.6593623590768184e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_employ,I8_econ_market,I9_hlp_doc,I10_doc_id,819.4480731848982,0.04520879337135907,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_id,19.455570376350146,0.0010733600942495426,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_id,11.888682241028278,6.558963239774675e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_id,2.44227112515908,1.3473963057234544e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_birth,3.5314884833457048,1.94831543768712e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_birth,9.119795957653679,5.031373976340923e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_id,389.14160363009097,0.021468867798219278,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_id,4.162906692851486,2.2966676554611362e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_id,1644.4032625937778,0.09072141329084141,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_id,407.09368762425333,0.02245928083650126,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_id,2717.624937202209,0.1499308476854584,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_id,453.44470672120525,0.02501645768940625,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_id,417.4085520080186,0.023028349930491323,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_id,4.202131884069223,2.318308118386657e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_id,364.3609088433892,0.020101721609374762,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_birth,1.294341851141253,7.140859221587794e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_own,I10_doc_id,649.3141110478894,0.035822535240556,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_id,842.5958480813536,0.046485851682367456,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_id,2.7738309135055963,1.5303172064139736e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_id,2.5868183157335465,1.4271427141284812e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0.227841331800207,1.2569962671065623e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_birth,6.785331970013093,3.7434546620647544e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_id,1.3211057810866065,7.288515310887306e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_id,35.44909665035959,0.00195571987794013,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_birth,2.2448852489494713,1.2384988955763766e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_birth,7.162341440047893,3.9514500651609437e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_id,42.76345854809334,0.002359251824013026,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_birth,2.0364918408674244,1.1235286511615265e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_birth,2.7437060999954226,1.5136974044533815e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_id,4.311165855305529,2.378461951648141e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_birth,12.057625278809912,6.652168790395041e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_birth,0.4712530900025728,2.599894278686483e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_birth,1.8300532956469906,1.0096369008462051e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_birth,2.5123933663038827,1.3860826119628576e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_birth,0.24495642785467395,1.3514199244897643e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_doc,I10_doc_id,171.7487244932566,0.009475344260963489,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_birth,0.49739247297359734,2.7441047542812227e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_dist,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_birth,0.9668829562560232,5.3342747654254823e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_id,143.9633100646644,0.007942428264520148,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_id,49.8101351836502,0.0027480156254013196,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_birth,28.402540159523216,0.0015669627049130718,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_id,228.39384846870777,0.012600444909925982,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_birth,3.6969891210961543,2.0396218227983578e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_birth,14.715708045955997,8.11862796598167e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_id,129.0862735746077,0.007121665008536038,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_id,72.84811506781499,0.004019016566594242,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_id,253.12192459411122,0.013964688137296847,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_birth,5.675801497005395,3.131328823529611e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_birth,51.42629963865783,0.002837179109081986,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_doc,I10_doc_birth,6.824173647223568,3.764883541046439e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,24.344111767207234,0.0013430599872124092,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_id,180.36021533250678,0.009950438562494867,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_birth,7.007702074156247,3.8661358229478683e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_id,90.37442755169931,0.0049859398721384795,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_birth,0.10654441786485008,5.878035143096745e-6,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_birth,0.571600652402088,3.153509859989536e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_id,4.9983335422652715,2.7575710494399675e-4,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_rep,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,1.758944696351966,9.704064227030198e-5,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_birth,74.80800719204127,0.0041271434400029835,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_id,249.71165321375042,0.01377654411790124,6: Empirical cumulative distribution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
